INDEX CODE,INDEX NAMES IN TURKISH,INDICES,INDEX CURRENCY TYPE,INDEX CURRENCY RATE,BEFORE ADJUSTMENT/AFTER ADJUSTMENT/AFTER NEW DAY,EQUITY CURRENCY TYPE,EQUITY CURRENCY RATE,EQUITY CODE, EQUITY NAME,TOTAL NUMBER OF SHARES,CLOSE/ VWAP,FREE FLOAT RATIO,WEIGHTING FACTOR,WEIGHT (%)
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CMBTN.E,CIMBETON,1770000.0,CLOSE(KAPANIS),0.47,1.0,0.1727
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,COSMO.E,COSMOS YAT. HOLDING,6494694.0,CLOSE(KAPANIS),0.68,1.0,0.0429
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CUSAN.E,CUHADAROGLU METAL,71250000.0,CLOSE(KAPANIS),0.24,1.0,0.0356
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,CWENE.E,CW ENERJI,1000000000.0,CLOSE(KAPANIS),0.29,1.0,0.4968
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DAGHL.E,DAGI YATIRIM HOLDING,30000000.0,CLOSE(KAPANIS),0.55,1.0,0.0218
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DARDL.E,DARDANEL,586099283.0,CLOSE(KAPANIS),0.31,1.0,0.0781
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DCTTR.E,DCT TRADING DIS TICARET,130000000.0,CLOSE(KAPANIS),0.29,1.0,0.1176
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DESPC.E,DESPEC BILGISAYAR,23000000.0,CLOSE(KAPANIS),0.48,1.0,0.0429
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DGATE.E,DATAGATE BILGISAYAR,30000000.0,CLOSE(KAPANIS),0.38,1.0,0.0474
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DGNMO.E,DOGANLAR MOBILYA,350000000.0,CLOSE(KAPANIS),0.57,1.0,0.146
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DMRGD.E,DMR UNLU MAMULLER,185300000.0,CLOSE(KAPANIS),0.4,1.0,0.0761
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOAS.E,DOGUS OTOMOTIV,220000000.0,CLOSE(KAPANIS),0.39,1.0,1.3984
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOBUR.E,DOGAN BURDA,19559175.0,CLOSE(KAPANIS),0.3,1.0,0.0987
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOFER.E,DOFER YAPI MALZEMELERI,55750000.0,CLOSE(KAPANIS),0.3,1.0,0.0397
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DURKN.E,DURUKAN SEKERLEME,132500000.0,CLOSE(KAPANIS),0.32,1.0,0.0549
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DYOBY.E,DYO BOYA,300000000.0,CLOSE(KAPANIS),0.25,1.0,0.1897
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EBEBK.E,EBEBEK MAGAZACILIK,160000000.0,CLOSE(KAPANIS),0.25,1.0,0.1873
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EDATA.E,E-DATA TEKNOLOJI,135000000.0,CLOSE(KAPANIS),0.34,1.0,0.0536
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EDIP.E,EDIP GAYRIMENKUL,65000000.0,CLOSE(KAPANIS),0.42,1.0,0.0475
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGEPO.E,NASMED EGEPOL,125000000.0,CLOSE(KAPANIS),0.2,1.0,0.0523
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGGUB.E,EGE GUBRE,100000000.0,CLOSE(KAPANIS),0.43,1.0,0.2751
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGPRO.E,EGE PROFIL,545000000.0,CLOSE(KAPANIS),0.12,1.0,0.125
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EKSUN.E,EKSUN GIDA,600000000.0,CLOSE(KAPANIS),0.29,1.0,0.0897
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ELITE.E,ELITE NATUREL ORGANIK GIDA,129600000.0,CLOSE(KAPANIS),0.31,1.0,0.1229
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ENJSA.E,ENERJISA ENERJI,1181068967.12,CLOSE(KAPANIS),0.2,1.0,1.2463
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ERCB.E,ERCIYAS CELIK BORU,77770481.0,CLOSE(KAPANIS),0.21,1.0,0.1263
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EREGL.E,EREGLI DEMIR CELIK,7000000000.0,CLOSE(KAPANIS),0.48,1.0,6.3199
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ESCOM.E,ESCORT TEKNOLOJI,49992100.0,CLOSE(KAPANIS),0.61,1.0,0.1404
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ESEN.E,ESENBOGA ELEKTRIK,260000000.0,CLOSE(KAPANIS),0.37,1.0,0.2217
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EUPWR.E,EUROPOWER ENERJI,660000000.0,CLOSE(KAPANIS),0.27,1.0,0.4819
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EYGYO.E,EYG GMYO,200000000.0,CLOSE(KAPANIS),0.3,1.0,0.0374
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FADE.E,FADE GIDA,83895000.0,CLOSE(KAPANIS),0.5,1.0,0.0568
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FMIZP.E,F-M IZMIT PISTON,14276790.0,CLOSE(KAPANIS),0.18,1.0,0.068
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FONET.E,FONET BILGI TEKNOLOJILERI,144000000.0,CLOSE(KAPANIS),0.62,1.0,0.1211
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FORMT.E,FORMET METAL VE CAM,538130952.0,CLOSE(KAPANIS),0.88,1.0,0.2855
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FZLGY.E,FUZUL GMYO,318000000.0,CLOSE(KAPANIS),0.29,1.0,0.237
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GEDZA.E,GEDIZ AMBALAJ,46656000.0,CLOSE(KAPANIS),0.52,1.0,0.0667
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GENIL.E,GEN ILAC,300000000.0,CLOSE(KAPANIS),0.23,1.0,0.6449
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GENTS.E,GENTAS,300000000.0,CLOSE(KAPANIS),0.53,1.0,0.1437
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GEREL.E,GERSAN ELEKTRIK,240000000.0,CLOSE(KAPANIS),0.79,1.0,0.1506
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GLRMK.E,GULERMAK AGIR SANAYI,322600000.0,CLOSE(KAPANIS),0.12,1.0,0.4639
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GOKNR.E,GOKNUR GIDA,350000000.0,CLOSE(KAPANIS),0.34,1.0,0.2266
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GOLTS.E,GOLTAS CIMENTO,18000000.0,CLOSE(KAPANIS),0.68,1.0,0.4341
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GOODY.E,GOOD-YEAR,270000000.0,CLOSE(KAPANIS),0.23,1.0,0.0899
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GRSEL.E,GUR-SEL TURIZM TASIMACILIK,102000000.0,CLOSE(KAPANIS),0.22,1.0,0.3719
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GRTHO.E,GRAINTURK HOLDING,125000000.0,CLOSE(KAPANIS),0.27,1.0,0.4757
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GUBRF.E,GUBRE FABRIK.,334000000.0,CLOSE(KAPANIS),0.22,1.0,1.7078
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GUNDG.E,GUNDOGDU GIDA,39000000.0,CLOSE(KAPANIS),0.26,1.0,0.0489
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GWIND.E,GALATA WIND ENERJI,540000000.0,CLOSE(KAPANIS),0.3,1.0,0.423
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HATSN.E,HATSAN GEMI,221500000.0,CLOSE(KAPANIS),0.2,1.0,0.1607
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HKTM.E,HIDROPAR HAREKET KONTROL,105000000.0,CLOSE(KAPANIS),0.34,1.0,0.0546
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HOROZ.E,HOROZ LOJISTIK,90488084.0,CLOSE(KAPANIS),0.27,1.0,0.1257
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HRKET.E,HAREKET PROJE TASIMACILIGI,115200000.0,CLOSE(KAPANIS),0.21,1.0,0.1432
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HTTBT.E,HITIT BILGISAYAR,300000000.0,CLOSE(KAPANIS),0.28,1.0,0.2931
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HUNER.E,HUN YENILENEBILIR ENERJI,1000000000.0,CLOSE(KAPANIS),0.57,1.0,0.1782
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IDGYO.E,IDEALIST GMYO,150000000.0,CLOSE(KAPANIS),0.7,1.0,0.0244
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IHEVA.E,IHLAS EV ALETLERI,350500000.0,CLOSE(KAPANIS),0.73,1.0,0.0536
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IHGZT.E,IHLAS GAZETECILIK,800000000.0,CLOSE(KAPANIS),0.6,1.0,0.0579
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IHLAS.E,IHLAS HOLDING,1500000000.0,CLOSE(KAPANIS),0.8,1.0,0.3203
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IHLGM.E,IHLAS GAYRIMENKUL,1000000000.0,CLOSE(KAPANIS),0.74,1.0,0.1249
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IHYAY.E,IHLAS YAYIN HOLDING,450000000.0,CLOSE(KAPANIS),0.74,1.0,0.0928
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IMASM.E,IMAS MAKINA,925000000.0,CLOSE(KAPANIS),0.63,1.0,0.1425
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,INGRM.E,INGRAM BILISIM,24000000.0,CLOSE(KAPANIS),0.11,1.0,0.0948
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,INTEM.E,INTEMA,19440000.0,CLOSE(KAPANIS),0.13,1.0,0.046
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISDMR.E,ISKENDERUN DEMIR CELIK,2900000000.0,CLOSE(KAPANIS),0.05,1.0,0.4637
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISKPL.E,ISIK PLASTIK,212918465.0,CLOSE(KAPANIS),0.32,1.0,0.1106
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISSEN.E,ISBIR SENTETIK DOKUMA,424397981.76,CLOSE(KAPANIS),0.15,1.0,0.0482
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IZFAS.E,IZMIR FIRCA,59062500.0,CLOSE(KAPANIS),0.65,1.0,0.2413
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IZINV.E,IZ YATIRIM HOLDING,17512456.0,CLOSE(KAPANIS),0.54,1.0,0.0337
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,JANTS.E,JANTSA JANT SANAYI,700000000.0,CLOSE(KAPANIS),0.17,1.0,0.2525
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KAREL.E,KAREL ELEKTRONIK,805885530.35,CLOSE(KAPANIS),0.34,1.0,0.2308
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KATMR.E,KATMERCILER EKIPMAN,1076625000.0,CLOSE(KAPANIS),0.8,1.0,0.1511
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KAYSE.E,KAYSERI SEKER FABRIKASI,706000000.0,CLOSE(KAPANIS),0.2,1.0,0.224
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KCAER.E,KOCAER CELIK,1915000000.0,CLOSE(KAPANIS),0.24,1.0,0.4934
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KGYO.E,KORAY GMYO,61426385.06,CLOSE(KAPANIS),0.31,1.0,0.0645
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KIMMR.E,KIM MARKET-ERSAN ALISVERIS,240000000.0,CLOSE(KAPANIS),0.27,1.0,0.0568
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KLSYN.E,KOLEKSIYON MOBILYA,431419816.0,CLOSE(KAPANIS),0.25,1.0,0.0529
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KNFRT.E,KONFRUT TARIM,264000000.0,CLOSE(KAPANIS),0.22,1.0,0.065
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KONKA.E,KONYA KAGIT,130000000.0,CLOSE(KAPANIS),0.2,1.0,0.0853
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KONYA.E,KONYA CIMENTO,4873440.0,CLOSE(KAPANIS),0.15,1.0,0.3823
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOPOL.E,KOZA POLYESTER,1296960000.0,CLOSE(KAPANIS),0.21,1.0,0.1443
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOTON.E,KOTON MAGAZACILIK,829650000.0,CLOSE(KAPANIS),0.16,1.0,0.2223
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMA.E,KARDEMIR (A),240303646.137,CLOSE(KAPANIS),0.99,1.0,0.58
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMB.E,KARDEMIR (B),119470352.224,CLOSE(KAPANIS),0.82,1.0,0.1931
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMD.E,KARDEMIR (D),780226001.639,CLOSE(KAPANIS),0.89,1.0,1.507
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRGYO.E,KORFEZ GMYO,330000000.0,CLOSE(KAPANIS),0.22,1.0,0.0567
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRONT.E,KRON TEKNOLOJI,85611078.0,CLOSE(KAPANIS),0.56,1.0,0.0897
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRPLS.E,KOROPLAST TEMIZLIK AMBALAJ,174600000.0,CLOSE(KAPANIS),0.45,1.0,0.0472
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRSTL.E,KRISTAL KOLA,192000000.0,CLOSE(KAPANIS),0.9,1.0,0.0846
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRVGD.E,KERVAN GIDA,2160000000.0,CLOSE(KAPANIS),0.28,1.0,0.1091
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KTLEV.E,KATILIMEVIM TAS. FIN.,180000000.0,CLOSE(KAPANIS),0.49,1.0,0.4118
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KUTPO.E,KUTAHYA PORSELEN,39916800.0,CLOSE(KAPANIS),0.26,1.0,0.0682
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KUYAS.E,KUYAS YATIRIM,400000000.0,CLOSE(KAPANIS),0.95,1.0,0.7027
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KZBGY.E,KIZILBUK GYO,1200000000.0,CLOSE(KAPANIS),0.35,1.0,0.2008
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LILAK.E,LILA KAGIT,590000000.0,CLOSE(KAPANIS),0.2,1.0,0.2687
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LKMNH.E,LOKMAN HEKIM SAGLIK,216000000.0,CLOSE(KAPANIS),0.66,1.0,0.2532
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LMKDC.E,LIMAK DOGU ANADOLU,516179700.0,CLOSE(KAPANIS),0.3,1.0,0.4231
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LOGO.E,LOGO YAZILIM,95000000.0,CLOSE(KAPANIS),0.64,1.0,0.5854
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LRSHO.E,LORAS HOLDING,768000000.0,CLOSE(KAPANIS),0.84,1.0,0.1169
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LUKSK.E,LUKS KADIFE,28000000.0,CLOSE(KAPANIS),0.16,1.0,0.0343
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LYDHO.E,LYDIA HOLDING,208000000.0,CLOSE(KAPANIS),0.18,1.0,0.3328
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MAGEN.E,MARGUN ENERJI,1180000000.0,CLOSE(KAPANIS),0.14,1.0,0.3113
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MAKIM.E,MAKIM MAKINE,112000000.0,CLOSE(KAPANIS),0.38,1.0,0.0778
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MANAS.E,MANAS ENERJI YONETIMI,165528000.0,CLOSE(KAPANIS),0.69,1.0,0.0851
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MARBL.E,TUREKS TURUNC MADENCILIK,228600000.0,CLOSE(KAPANIS),0.26,1.0,0.0651
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MARKA.E,MARKA YATIRIM HOLDING,20990000.0,CLOSE(KAPANIS),0.99,1.0,0.0814
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MAVI.E,MAVI GIYIM,397256000.0,CLOSE(KAPANIS),0.73,1.0,1.7615
XKTUM,BIST KATILIM TUM,BIST PARTICIPATION ALL SHARES,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MEDTR.E,MEDITERA TIBBI MALZEME,119000000.0,CLOSE(KAPANIS),0.21,1.0,0.0945
